,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
1344,1344,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,-1,auroc,0.7257925589185309
1345,1345,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,-1,auprc,0.2595669704210829
1346,1346,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,-1,brier,0.0981030678160572
1347,1347,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,1,auroc,0.4606432188858316
1348,1348,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,1,auprc,0.106990634614691
1349,1349,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,1,brier,0.249999265256643
1350,1350,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,1,auroc,0.428546078079515
1351,1351,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,1,auprc,0.0995000374719286
1352,1352,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,1,brier,0.249998879650473
1353,1353,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,1,auroc,0.412718826015871
1354,1354,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,1,auprc,0.0941238725080039
1355,1355,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,1,brier,0.2500017554600581
1356,1356,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,1,auroc,0.5109841687602186
1357,1357,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,1,auprc,0.1176437934826662
1358,1358,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,1,brier,0.2500011943187751
1359,1359,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,1,auroc,0.4863939067671571
1360,1360,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,1,auprc,0.1120261164351449
1361,1361,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,1,brier,0.2500012627134345
1362,1362,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,2,auroc,0.4483690234079037
1363,1363,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,2,auprc,0.1042878256442321
1364,1364,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,2,brier,0.2499988168451261
1365,1365,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,2,auroc,0.4409797822706066
1366,1366,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,2,auprc,0.1000499260643579
1367,1367,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,2,brier,0.2499993188233273
1368,1368,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,2,auroc,0.3880428280894843
1369,1369,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,2,auprc,0.0929636997778819
1370,1370,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,2,brier,0.2500010167381876
1371,1371,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,2,auroc,0.4753140327790405
1372,1372,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,2,auprc,0.1141548513734921
1373,1373,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,2,brier,0.2499996467044702
1374,1374,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,2,auroc,0.5231088248195558
1375,1375,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,2,auprc,0.1199427527125734
1376,1376,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,2,brier,0.2500019180952715
1377,1377,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,4,auroc,0.4964967898871476
1378,1378,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,4,auprc,0.1142136949295067
1379,1379,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,4,brier,0.2499987974091685
1380,1380,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,4,auroc,0.4220441041591897
1381,1381,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,4,auprc,0.0959333453077523
1382,1382,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,4,brier,0.2499988613939587
1383,1383,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,4,auroc,0.4537763687841448
1384,1384,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,4,auprc,0.1044013159047085
1385,1385,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,4,brier,0.5849778628340906
1386,1386,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,4,auroc,0.4788292060453802
1387,1387,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,4,auprc,0.1141288493024679
1388,1388,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,4,brier,0.2499990535954962
1389,1389,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,4,auroc,0.5439386688997887
1390,1390,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,4,auprc,0.1375194615116719
1391,1391,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,4,brier,0.280727099315213
1392,1392,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,8,auroc,0.5303265940902022
1393,1393,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,8,auprc,0.1370150567474837
1394,1394,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,8,brier,0.3080857020443241
1395,1395,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,8,auroc,0.566036607249671
1396,1396,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,8,auprc,0.1315934275672539
1397,1397,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,8,brier,0.4030777127884769
1398,1398,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,8,auroc,0.5076185349124696
1399,1399,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,8,auprc,0.1219934779447428
1400,1400,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,8,brier,0.2477281888258441
1401,1401,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,8,auroc,0.5676935040076564
1402,1402,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,8,auprc,0.1479258748429995
1403,1403,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,8,brier,0.3183956672444356
1404,1404,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,8,auroc,0.51695777006819
1405,1405,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,8,auprc,0.1228922427906887
1406,1406,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,8,brier,0.2438549407393485
1407,1407,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,12,auroc,0.4184581489013837
1408,1408,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,12,auprc,0.0964809780303475
1409,1409,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,12,brier,0.4890933124852444
1410,1410,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,12,auroc,0.5393747258443993
1411,1411,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,12,auprc,0.1262863985144731
1412,1412,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,12,brier,0.2493266705268108
1413,1413,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,12,auroc,0.5289867208996292
1414,1414,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,12,auprc,0.1298178113541087
1415,1415,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,12,brier,0.2499996076151296
1416,1416,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,12,auroc,0.6408601507357339
1417,1417,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,12,auprc,0.1910247215177533
1418,1418,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,12,brier,0.3113079156753778
1419,1419,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,12,auroc,0.531680424293177
1420,1420,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,12,auprc,0.1239158472161755
1421,1421,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,12,brier,0.2478783276809629
1422,1422,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,16,auroc,0.4663316983690234
1423,1423,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,16,auprc,0.1082952140153594
1424,1424,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,16,brier,0.2499988225910025
1425,1425,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,16,auroc,0.4937572277385652
1426,1426,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,16,auprc,0.1088934296838419
1427,1427,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,16,brier,0.2499988951805068
1428,1428,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,16,auroc,0.5330342544961519
1429,1429,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,16,auprc,0.1371486819754907
1430,1430,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,16,brier,0.2499996868503944
1431,1431,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,16,auroc,0.6514754555967619
1432,1432,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,16,auprc,0.1917252765940027
1433,1433,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,16,brier,0.3456067015620285
1434,1434,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,16,auroc,0.5933385173665111
1435,1435,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,16,auprc,0.1499624530322624
1436,1436,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,16,brier,0.2355691551319942
1437,1437,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,24,auroc,0.5053275910196594
1438,1438,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,24,auprc,0.1192258202384464
1439,1439,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,24,brier,0.2500009901386401
1440,1440,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,24,auroc,0.559616381544842
1441,1441,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,24,auprc,0.1300917365573355
1442,1442,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,24,brier,0.3137546967551081
1443,1443,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,24,auroc,0.623160665151334
1444,1444,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,24,auprc,0.1696031406610349
1445,1445,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,24,brier,0.2499450069691275
1446,1446,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,24,auroc,0.6363071739043746
1447,1447,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,24,auprc,0.1765865903835394
1448,1448,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,24,brier,0.384700062725767
1449,1449,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,24,auroc,0.6101447541571958
1450,1450,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,24,auprc,0.180804332488601
1451,1451,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,24,brier,0.2536766639234776
1452,1452,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,32,auroc,0.5597340192207999
1453,1453,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,32,auprc,0.1363368585662035
1454,1454,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,32,brier,0.2456385110448628
1455,1455,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,32,auroc,0.5896817801172389
1456,1456,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,32,auprc,0.1459979478533482
1457,1457,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,32,brier,0.2911320286186518
1458,1458,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,32,auroc,0.6386708936475656
1459,1459,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,32,auprc,0.1793351676447439
1460,1460,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,32,brier,0.2466213851426186
1461,1461,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,32,auroc,0.6569775092714439
1462,1462,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,32,auprc,0.1922656491130202
1463,1463,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,32,brier,0.3515264634918725
1464,1464,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,32,auroc,0.6383997288351876
1465,1465,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,32,auprc,0.1885737149479911
1466,1466,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,32,brier,0.2331062568245469
1467,1467,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,48,auroc,0.6070522789807393
1468,1468,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,48,auprc,0.1578299162671526
1469,1469,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,48,brier,0.2849747900643099
1470,1470,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,48,auroc,0.6356661482633489
1471,1471,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,48,auprc,0.1762374490117487
1472,1472,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,48,brier,0.2578158638087587
1473,1473,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,48,auroc,0.5728954819156997
1474,1474,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,48,auprc,0.1336614872581147
1475,1475,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,48,brier,0.4437638924397982
1476,1476,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,48,auroc,0.6589584081030426
1477,1477,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,48,auprc,0.1929786181889173
1478,1478,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,48,brier,0.2338399323827507
1479,1479,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,48,auroc,0.6726582127048689
1480,1480,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,48,auprc,0.2113310419723232
1481,1481,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,48,brier,0.2283072703923538
1482,1482,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,64,auroc,0.5911213462535392
1483,1483,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,64,auprc,0.1623319721849871
1484,1484,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,64,brier,0.2463805422786483
1485,1485,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,64,auroc,0.6576723691031622
1486,1486,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,64,auprc,0.206991169584658
1487,1487,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,64,brier,0.2423422155862189
1488,1488,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,64,auroc,0.6811440762451649
1489,1489,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,64,auprc,0.2126625472244697
1490,1490,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,64,brier,0.242790471039413
1491,1491,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,64,auroc,0.6638234238545281
1492,1492,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,64,auprc,0.1967328523918427
1493,1493,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,64,brier,0.2493020611329652
1494,1494,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,64,auroc,0.7084539617976633
1495,1495,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,64,auprc,0.2385157297967373
1496,1496,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,64,brier,0.2449621225743931
1497,1497,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,128,auroc,0.7006739243131156
1498,1498,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,128,auprc,0.2330290407852185
1499,1499,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,0,128,brier,0.2237220629874422
1500,1500,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,128,auroc,0.7058798899389879
1501,1501,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,128,auprc,0.2345336974376516
1502,1502,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,1,128,brier,0.2227735369597725
1503,1503,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,128,auroc,0.6839474418790126
1504,1504,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,128,auprc,0.2274594549327311
1505,1505,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,2,128,brier,0.2235806660197015
1506,1506,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,128,auroc,0.6932806954579893
1507,1507,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,128,auprc,0.2136725138094478
1508,1508,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,3,128,brier,0.2289497742163767
1509,1509,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,128,auroc,0.7169717270805918
1510,1510,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,128,auprc,0.2527031015943934
1511,1511,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,lr_lbfgs,4,128,brier,0.2271544387382635
1512,1512,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,-1,auroc,0.5551740638832396
1513,1513,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,-1,auprc,0.1416179398701693
1514,1514,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,-1,brier,0.1279488350845135
1515,1515,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,1,auroc,0.4764754555967619
1516,1516,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,1,auprc,0.114236453851122
1517,1517,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,1,brier,0.5326633165829145
1518,1518,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,1,auroc,0.4547473780755274
1519,1519,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,1,auprc,0.1130275582536889
1520,1520,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,1,brier,0.2923709456372773
1521,1521,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,1,auroc,0.4875343940662759
1522,1522,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,1,auprc,0.1162310856427769
1523,1523,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,1,brier,0.7976244860666971
1524,1524,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,1,auroc,0.4896837739761535
1525,1525,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,1,auprc,0.1166641287244302
1526,1526,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,1,brier,0.7469164001827319
1527,1527,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,1,auroc,0.4845585596363201
1528,1528,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,1,auprc,0.1156542359932509
1529,1529,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,1,brier,0.7295568752855185
1530,1530,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,2,auroc,0.4696285440842206
1531,1531,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,2,auprc,0.1132302524281503
1532,1532,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,2,brier,0.2614080503527739
1533,1533,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,2,auroc,0.4439625952067632
1534,1534,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,2,auprc,0.0999829204946815
1535,1535,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,2,brier,0.2718414811987095
1536,1536,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,2,auroc,0.4845914583084101
1537,1537,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,2,auprc,0.1156522351249983
1538,1538,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,2,brier,0.3708948784325669
1539,1539,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,2,auroc,0.5074939187303107
1540,1540,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,2,auprc,0.1203728619524705
1541,1541,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,2,brier,0.3349576163646516
1542,1542,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,2,auroc,0.5163725724767716
1543,1543,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,2,auprc,0.1223202153792606
1544,1544,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,2,brier,0.7555961626313386
1545,1545,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,4,auroc,0.4927423535510626
1546,1546,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,4,auprc,0.1173381730187537
1547,1547,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,4,brier,0.2571950662402923
1548,1548,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,4,auroc,0.4060792758304422
1549,1549,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,4,auprc,0.1033665631417201
1550,1550,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,4,brier,0.2223663773412517
1551,1551,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,4,auroc,0.4881136100809506
1552,1552,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,4,auprc,0.1163729829044784
1553,1553,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,2,4,brier,0.5883965280950205
1554,1554,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,4,auroc,0.4790116441360609
1555,1555,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,4,auprc,0.1150247080973288
1556,1556,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,3,4,brier,0.3147373229785289
1557,1557,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,4,auroc,0.5165251026837341
1558,1558,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,4,auprc,0.1221816583528582
1559,1559,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,4,4,brier,0.3555149484797726
1560,1560,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,8,auroc,0.4777585038082705
1561,1561,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,8,auprc,0.1129403602914964
1562,1562,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,0,8,brier,0.2118775696665144
1563,1563,,,,guo_readmission,guo_readmission,clinicalbert_type1_mean_pool,knn,1,8,auroc,0.5183833791920883
