,labeling_function,sub_task,model,head,replicate,k,score,value
4536,chexpert,Support Devices,count,lr_lbfgs,0,-1,auroc,0.6495453993790357
4537,chexpert,Support Devices,count,lr_lbfgs,0,-1,auprc,0.3627309325969797
4538,chexpert,Support Devices,count,lr_lbfgs,0,-1,brier,0.17714555213000008
4539,chexpert,Support Devices,count,lr_lbfgs,0,1,auroc,0.494254281996488
4540,chexpert,Support Devices,count,lr_lbfgs,0,1,auprc,0.23784428044438502
4541,chexpert,Support Devices,count,lr_lbfgs,0,1,brier,0.24990263800853463
4542,chexpert,Support Devices,count,lr_lbfgs,1,1,auroc,0.4747772009899788
4543,chexpert,Support Devices,count,lr_lbfgs,1,1,auprc,0.22376084039256636
4544,chexpert,Support Devices,count,lr_lbfgs,1,1,brier,0.24997498159080742
4545,chexpert,Support Devices,count,lr_lbfgs,2,1,auroc,0.5201248995656936
4546,chexpert,Support Devices,count,lr_lbfgs,2,1,auprc,0.24293085165158143
4547,chexpert,Support Devices,count,lr_lbfgs,2,1,brier,0.2500063641211017
4548,chexpert,Support Devices,count,lr_lbfgs,3,1,auroc,0.5053017330774915
4549,chexpert,Support Devices,count,lr_lbfgs,3,1,auprc,0.22991325887856848
4550,chexpert,Support Devices,count,lr_lbfgs,3,1,brier,0.25011608933270557
4551,chexpert,Support Devices,count,lr_lbfgs,4,1,auroc,0.4723046811988515
4552,chexpert,Support Devices,count,lr_lbfgs,4,1,auprc,0.21831037648037746
4553,chexpert,Support Devices,count,lr_lbfgs,4,1,brier,0.2499085602786209
4554,chexpert,Support Devices,count,lr_lbfgs,0,2,auroc,0.5097733833341271
4555,chexpert,Support Devices,count,lr_lbfgs,0,2,auprc,0.2400775415546186
4556,chexpert,Support Devices,count,lr_lbfgs,0,2,brier,0.24987092275981834
4557,chexpert,Support Devices,count,lr_lbfgs,1,2,auroc,0.4796040391874308
4558,chexpert,Support Devices,count,lr_lbfgs,1,2,auprc,0.22207353922901035
4559,chexpert,Support Devices,count,lr_lbfgs,1,2,brier,0.2500750769018761
4560,chexpert,Support Devices,count,lr_lbfgs,2,2,auroc,0.5552526489308259
4561,chexpert,Support Devices,count,lr_lbfgs,2,2,auprc,0.26309064767968376
4562,chexpert,Support Devices,count,lr_lbfgs,2,2,brier,0.42666583811120284
4563,chexpert,Support Devices,count,lr_lbfgs,3,2,auroc,0.5407284425346777
4564,chexpert,Support Devices,count,lr_lbfgs,3,2,auprc,0.2551545311907017
4565,chexpert,Support Devices,count,lr_lbfgs,3,2,brier,0.26579524481405875
4566,chexpert,Support Devices,count,lr_lbfgs,4,2,auroc,0.4752131972598909
4567,chexpert,Support Devices,count,lr_lbfgs,4,2,auprc,0.21990756594267521
4568,chexpert,Support Devices,count,lr_lbfgs,4,2,brier,0.24989631264194445
4569,chexpert,Support Devices,count,lr_lbfgs,0,4,auroc,0.5243283153306919
4570,chexpert,Support Devices,count,lr_lbfgs,0,4,auprc,0.24704007399510555
4571,chexpert,Support Devices,count,lr_lbfgs,0,4,brier,0.24994749254704132
4572,chexpert,Support Devices,count,lr_lbfgs,1,4,auroc,0.4703435275754583
4573,chexpert,Support Devices,count,lr_lbfgs,1,4,auprc,0.22274297359868994
4574,chexpert,Support Devices,count,lr_lbfgs,1,4,brier,0.40752851180962013
4575,chexpert,Support Devices,count,lr_lbfgs,2,4,auroc,0.6035207851005419
4576,chexpert,Support Devices,count,lr_lbfgs,2,4,auprc,0.31058210267475983
4577,chexpert,Support Devices,count,lr_lbfgs,2,4,brier,0.24997685087447596
4578,chexpert,Support Devices,count,lr_lbfgs,3,4,auroc,0.5080401522146245
4579,chexpert,Support Devices,count,lr_lbfgs,3,4,auprc,0.24569659311930844
4580,chexpert,Support Devices,count,lr_lbfgs,3,4,brier,0.3109653588626761
4581,chexpert,Support Devices,count,lr_lbfgs,4,4,auroc,0.5043075448248102
4582,chexpert,Support Devices,count,lr_lbfgs,4,4,auprc,0.2339756654278001
4583,chexpert,Support Devices,count,lr_lbfgs,4,4,brier,0.24989875703332903
4584,chexpert,Support Devices,count,lr_lbfgs,0,8,auroc,0.537346383520017
4585,chexpert,Support Devices,count,lr_lbfgs,0,8,auprc,0.2518993515912118
4586,chexpert,Support Devices,count,lr_lbfgs,0,8,brier,0.24993855341905588
4587,chexpert,Support Devices,count,lr_lbfgs,1,8,auroc,0.41409662894075033
4588,chexpert,Support Devices,count,lr_lbfgs,1,8,auprc,0.2036432818737382
4589,chexpert,Support Devices,count,lr_lbfgs,1,8,brier,0.4110598502588328
4590,chexpert,Support Devices,count,lr_lbfgs,2,8,auroc,0.5692393723988859
4591,chexpert,Support Devices,count,lr_lbfgs,2,8,auprc,0.2807227103660602
4592,chexpert,Support Devices,count,lr_lbfgs,2,8,brier,0.2499551433366595
4593,chexpert,Support Devices,count,lr_lbfgs,3,8,auroc,0.5407008202199031
4594,chexpert,Support Devices,count,lr_lbfgs,3,8,auprc,0.25148880466694284
4595,chexpert,Support Devices,count,lr_lbfgs,3,8,brier,0.42084188562852604
4596,chexpert,Support Devices,count,lr_lbfgs,4,8,auroc,0.5237084570678867
4597,chexpert,Support Devices,count,lr_lbfgs,4,8,auprc,0.24556560381155895
4598,chexpert,Support Devices,count,lr_lbfgs,4,8,brier,0.27753920206093746
4599,chexpert,Support Devices,count,lr_lbfgs,0,12,auroc,0.5520758062013479
4600,chexpert,Support Devices,count,lr_lbfgs,0,12,auprc,0.26527643748963325
4601,chexpert,Support Devices,count,lr_lbfgs,0,12,brier,0.2499535197674672
4602,chexpert,Support Devices,count,lr_lbfgs,1,12,auroc,0.48083960775698503
4603,chexpert,Support Devices,count,lr_lbfgs,1,12,auprc,0.22570285804063323
4604,chexpert,Support Devices,count,lr_lbfgs,1,12,brier,0.3159806450006428
4605,chexpert,Support Devices,count,lr_lbfgs,2,12,auroc,0.5837394899243075
4606,chexpert,Support Devices,count,lr_lbfgs,2,12,auprc,0.3016515222858454
4607,chexpert,Support Devices,count,lr_lbfgs,2,12,brier,0.2499737131225682
4608,chexpert,Support Devices,count,lr_lbfgs,3,12,auroc,0.5836905440428438
4609,chexpert,Support Devices,count,lr_lbfgs,3,12,auprc,0.28783226601275674
4610,chexpert,Support Devices,count,lr_lbfgs,3,12,brier,0.2500069730027728
4611,chexpert,Support Devices,count,lr_lbfgs,4,12,auroc,0.5243154720297177
4612,chexpert,Support Devices,count,lr_lbfgs,4,12,auprc,0.2485319348446683
4613,chexpert,Support Devices,count,lr_lbfgs,4,12,brier,0.25312474858126227
4614,chexpert,Support Devices,count,lr_lbfgs,0,16,auroc,0.582672051840233
4615,chexpert,Support Devices,count,lr_lbfgs,0,16,auprc,0.2856899647039705
4616,chexpert,Support Devices,count,lr_lbfgs,0,16,brier,0.29289407990366956
4617,chexpert,Support Devices,count,lr_lbfgs,1,16,auroc,0.46275685449738296
4618,chexpert,Support Devices,count,lr_lbfgs,1,16,auprc,0.21876658618962969
4619,chexpert,Support Devices,count,lr_lbfgs,1,16,brier,0.3725329397712129
4620,chexpert,Support Devices,count,lr_lbfgs,2,16,auroc,0.5762124552366408
4621,chexpert,Support Devices,count,lr_lbfgs,2,16,auprc,0.29827833476229865
4622,chexpert,Support Devices,count,lr_lbfgs,2,16,brier,0.24995886961525018
4623,chexpert,Support Devices,count,lr_lbfgs,3,16,auroc,0.5734966501414145
4624,chexpert,Support Devices,count,lr_lbfgs,3,16,auprc,0.27686255413217337
4625,chexpert,Support Devices,count,lr_lbfgs,3,16,brier,0.29262935627683356
4626,chexpert,Support Devices,count,lr_lbfgs,4,16,auroc,0.516360982789055
4627,chexpert,Support Devices,count,lr_lbfgs,4,16,auprc,0.24635455571507997
4628,chexpert,Support Devices,count,lr_lbfgs,4,16,brier,0.24998261138430927
4629,chexpert,Support Devices,count,lr_lbfgs,0,24,auroc,0.5806324250333758
4630,chexpert,Support Devices,count,lr_lbfgs,0,24,auprc,0.2780274906920208
4631,chexpert,Support Devices,count,lr_lbfgs,0,24,brier,0.2606701672301685
4632,chexpert,Support Devices,count,lr_lbfgs,1,24,auroc,0.4933411786033064
4633,chexpert,Support Devices,count,lr_lbfgs,1,24,auprc,0.23197778054055335
4634,chexpert,Support Devices,count,lr_lbfgs,1,24,brier,0.2499783507684869
4635,chexpert,Support Devices,count,lr_lbfgs,2,24,auroc,0.5697025915507672
4636,chexpert,Support Devices,count,lr_lbfgs,2,24,auprc,0.28457082836999037
4637,chexpert,Support Devices,count,lr_lbfgs,2,24,brier,0.24973705542912852
4638,chexpert,Support Devices,count,lr_lbfgs,3,24,auroc,0.5750394132639345
4639,chexpert,Support Devices,count,lr_lbfgs,3,24,auprc,0.283342401598228
4640,chexpert,Support Devices,count,lr_lbfgs,3,24,brier,0.3979446863131008
4641,chexpert,Support Devices,count,lr_lbfgs,4,24,auroc,0.4596612502554066
4642,chexpert,Support Devices,count,lr_lbfgs,4,24,auprc,0.215774604341358
4643,chexpert,Support Devices,count,lr_lbfgs,4,24,brier,0.249989780884477
4644,chexpert,Support Devices,count,lr_lbfgs,0,32,auroc,0.5381435284972262
4645,chexpert,Support Devices,count,lr_lbfgs,0,32,auprc,0.2544131203926893
4646,chexpert,Support Devices,count,lr_lbfgs,0,32,brier,0.24995725782373848
4647,chexpert,Support Devices,count,lr_lbfgs,1,32,auroc,0.5048944959695694
4648,chexpert,Support Devices,count,lr_lbfgs,1,32,auprc,0.23905564756455983
4649,chexpert,Support Devices,count,lr_lbfgs,1,32,brier,0.24815302402202624
4650,chexpert,Support Devices,count,lr_lbfgs,2,32,auroc,0.5696477770796239
4651,chexpert,Support Devices,count,lr_lbfgs,2,32,auprc,0.27179050156552254
4652,chexpert,Support Devices,count,lr_lbfgs,2,32,brier,0.2641402830336044
4653,chexpert,Support Devices,count,lr_lbfgs,3,32,auroc,0.5338037832431792
4654,chexpert,Support Devices,count,lr_lbfgs,3,32,auprc,0.2551835524158943
4655,chexpert,Support Devices,count,lr_lbfgs,3,32,brier,0.24991756221305125
4656,chexpert,Support Devices,count,lr_lbfgs,4,32,auroc,0.49069447538341715
4657,chexpert,Support Devices,count,lr_lbfgs,4,32,auprc,0.22828455446905052
4658,chexpert,Support Devices,count,lr_lbfgs,4,32,brier,0.24992376548188439
4659,chexpert,Support Devices,count,lr_lbfgs,0,48,auroc,0.6011480313339673
4660,chexpert,Support Devices,count,lr_lbfgs,0,48,auprc,0.3033633844947513
4661,chexpert,Support Devices,count,lr_lbfgs,0,48,brier,0.26187711090584886
4662,chexpert,Support Devices,count,lr_lbfgs,1,48,auroc,0.5599082840827563
4663,chexpert,Support Devices,count,lr_lbfgs,1,48,auprc,0.29264897401346185
4664,chexpert,Support Devices,count,lr_lbfgs,1,48,brier,0.38302822277540327
4665,chexpert,Support Devices,count,lr_lbfgs,2,48,auroc,0.5401030843893978
4666,chexpert,Support Devices,count,lr_lbfgs,2,48,auprc,0.2665825053093441
4667,chexpert,Support Devices,count,lr_lbfgs,2,48,brier,0.24902348174102606
4668,chexpert,Support Devices,count,lr_lbfgs,3,48,auroc,0.573446751766338
4669,chexpert,Support Devices,count,lr_lbfgs,3,48,auprc,0.28178110557083935
4670,chexpert,Support Devices,count,lr_lbfgs,3,48,brier,0.25022970219215473
4671,chexpert,Support Devices,count,lr_lbfgs,4,48,auroc,0.5061210619382016
4672,chexpert,Support Devices,count,lr_lbfgs,4,48,auprc,0.24599886420681405
4673,chexpert,Support Devices,count,lr_lbfgs,4,48,brier,0.24998566266298153
4674,chexpert,Support Devices,count,lr_lbfgs,0,64,auroc,0.5757307085477085
4675,chexpert,Support Devices,count,lr_lbfgs,0,64,auprc,0.28067826392418743
4676,chexpert,Support Devices,count,lr_lbfgs,0,64,brier,0.30902260565627376
4677,chexpert,Support Devices,count,lr_lbfgs,1,64,auroc,0.55583554429633
4678,chexpert,Support Devices,count,lr_lbfgs,1,64,auprc,0.2844760861152755
4679,chexpert,Support Devices,count,lr_lbfgs,1,64,brier,0.42636385938861976
4680,chexpert,Support Devices,count,lr_lbfgs,2,64,auroc,0.5887772286430192
4681,chexpert,Support Devices,count,lr_lbfgs,2,64,auprc,0.3137385447279755
4682,chexpert,Support Devices,count,lr_lbfgs,2,64,brier,0.2477131974508523
4683,chexpert,Support Devices,count,lr_lbfgs,3,64,auroc,0.5832730445843824
4684,chexpert,Support Devices,count,lr_lbfgs,3,64,auprc,0.2915841121783774
4685,chexpert,Support Devices,count,lr_lbfgs,3,64,brier,0.24853301019375829
4686,chexpert,Support Devices,count,lr_lbfgs,4,64,auroc,0.5161620652519576
4687,chexpert,Support Devices,count,lr_lbfgs,4,64,auprc,0.24096380759729433
4688,chexpert,Support Devices,count,lr_lbfgs,4,64,brier,0.2802342945095465
4689,chexpert,Support Devices,count,lr_lbfgs,0,128,auroc,0.5813098630713618
4690,chexpert,Support Devices,count,lr_lbfgs,0,128,auprc,0.3264904974086714
4691,chexpert,Support Devices,count,lr_lbfgs,0,128,brier,0.2486634436672308
4692,chexpert,Support Devices,count,lr_lbfgs,1,128,auroc,0.5987205859986511
4693,chexpert,Support Devices,count,lr_lbfgs,1,128,auprc,0.3130796196479994
4694,chexpert,Support Devices,count,lr_lbfgs,1,128,brier,0.2427868167604769
4695,chexpert,Support Devices,count,lr_lbfgs,2,128,auroc,0.6221013545380943
4696,chexpert,Support Devices,count,lr_lbfgs,2,128,auprc,0.3369688550360776
4697,chexpert,Support Devices,count,lr_lbfgs,2,128,brier,0.24726753316551467
4698,chexpert,Support Devices,count,lr_lbfgs,3,128,auroc,0.6021437865922697
4699,chexpert,Support Devices,count,lr_lbfgs,3,128,auprc,0.30280923480621985
4700,chexpert,Support Devices,count,lr_lbfgs,3,128,brier,0.2457200008959977
4701,chexpert,Support Devices,count,lr_lbfgs,4,128,auroc,0.5732771464520381
4702,chexpert,Support Devices,count,lr_lbfgs,4,128,auprc,0.2754742340999289
4703,chexpert,Support Devices,count,lr_lbfgs,4,128,brier,0.24356361198541412
4704,chexpert,No Finding,count,rf,0,-1,auroc,0.5827048877121946
4705,chexpert,No Finding,count,rf,0,-1,auprc,0.45647124331930233
4706,chexpert,No Finding,count,rf,0,-1,brier,0.23565048354267917
4707,chexpert,No Finding,count,rf,0,1,auroc,0.48485742279324173
4708,chexpert,No Finding,count,rf,0,1,auprc,0.38520299644797007
4709,chexpert,No Finding,count,rf,0,1,brier,0.36722104369961817
4710,chexpert,No Finding,count,rf,1,1,auroc,0.4774166813777044
4711,chexpert,No Finding,count,rf,1,1,auprc,0.3815522031008768
4712,chexpert,No Finding,count,rf,1,1,brier,0.4598642341960119
4713,chexpert,No Finding,count,rf,2,1,auroc,0.4612360499370245
4714,chexpert,No Finding,count,rf,2,1,auprc,0.36982556733290695
4715,chexpert,No Finding,count,rf,2,1,brier,0.2542086739263659
4716,chexpert,No Finding,count,rf,3,1,auroc,0.5162727199413388
4717,chexpert,No Finding,count,rf,3,1,auprc,0.4018400359903928
4718,chexpert,No Finding,count,rf,3,1,brier,0.2692590156979211
4719,chexpert,No Finding,count,rf,4,1,auroc,0.5128435027304016
4720,chexpert,No Finding,count,rf,4,1,auprc,0.3981594202954369
4721,chexpert,No Finding,count,rf,4,1,brier,0.24018561731014004
4722,chexpert,No Finding,count,rf,0,2,auroc,0.48782317743219694
4723,chexpert,No Finding,count,rf,0,2,auprc,0.3868389235055029
4724,chexpert,No Finding,count,rf,0,2,brier,0.3028733559609673
4725,chexpert,No Finding,count,rf,1,2,auroc,0.49414493621072264
4726,chexpert,No Finding,count,rf,1,2,auprc,0.38861834581224886
4727,chexpert,No Finding,count,rf,1,2,brier,0.27566593126856176
4728,chexpert,No Finding,count,rf,2,2,auroc,0.469698990225878
4729,chexpert,No Finding,count,rf,2,2,auprc,0.3769804142260369
4730,chexpert,No Finding,count,rf,2,2,brier,0.3300010606703437
4731,chexpert,No Finding,count,rf,3,2,auroc,0.5014453388094728
4732,chexpert,No Finding,count,rf,3,2,auprc,0.39362180659567325
4733,chexpert,No Finding,count,rf,3,2,brier,0.24694314806958
4734,chexpert,No Finding,count,rf,4,2,auroc,0.5311772307961501
4735,chexpert,No Finding,count,rf,4,2,auprc,0.4204128115671804
4736,chexpert,No Finding,count,rf,4,2,brier,0.24746208103521428
4737,chexpert,No Finding,count,rf,0,4,auroc,0.48278261201116235
4738,chexpert,No Finding,count,rf,0,4,auprc,0.3852820700713487
4739,chexpert,No Finding,count,rf,0,4,brier,0.3157838353839627
4740,chexpert,No Finding,count,rf,1,4,auroc,0.5460660278560754
4741,chexpert,No Finding,count,rf,1,4,auprc,0.4186121973609511
4742,chexpert,No Finding,count,rf,1,4,brier,0.25196303563852357
4743,chexpert,No Finding,count,rf,2,4,auroc,0.49921638655293654
4744,chexpert,No Finding,count,rf,2,4,auprc,0.3884038874432687
4745,chexpert,No Finding,count,rf,2,4,brier,0.2858676283411116
4746,chexpert,No Finding,count,rf,3,4,auroc,0.48289904981560827
4747,chexpert,No Finding,count,rf,3,4,auprc,0.38518866895907633
4748,chexpert,No Finding,count,rf,3,4,brier,0.2701012728044124
4749,chexpert,No Finding,count,rf,4,4,auroc,0.48823437865932634
4750,chexpert,No Finding,count,rf,4,4,auprc,0.38882457631985845
4751,chexpert,No Finding,count,rf,4,4,brier,0.2556618582944421
4752,chexpert,No Finding,count,rf,0,8,auroc,0.5364432396257927
4753,chexpert,No Finding,count,rf,0,8,auprc,0.41437142651566705
4754,chexpert,No Finding,count,rf,0,8,brier,0.26179147221043697
4755,chexpert,No Finding,count,rf,1,8,auroc,0.523007402329917
4756,chexpert,No Finding,count,rf,1,8,auprc,0.4023987112355422
4757,chexpert,No Finding,count,rf,1,8,brier,0.28064753924480274
4758,chexpert,No Finding,count,rf,2,8,auroc,0.5021141896464401
4759,chexpert,No Finding,count,rf,2,8,auprc,0.39037799860412614
4760,chexpert,No Finding,count,rf,2,8,brier,0.2894465952481969
4761,chexpert,No Finding,count,rf,3,8,auroc,0.4815092755511142
4762,chexpert,No Finding,count,rf,3,8,auprc,0.38293177454343225
4763,chexpert,No Finding,count,rf,3,8,brier,0.3571117946542215
4764,chexpert,No Finding,count,rf,4,8,auroc,0.5513247224568675
4765,chexpert,No Finding,count,rf,4,8,auprc,0.4329728301914924
4766,chexpert,No Finding,count,rf,4,8,brier,0.2471588778107764
4767,chexpert,No Finding,count,rf,0,12,auroc,0.5271642201514932
4768,chexpert,No Finding,count,rf,0,12,auprc,0.41735169742525124
4769,chexpert,No Finding,count,rf,0,12,brier,0.31984408145948234
4770,chexpert,No Finding,count,rf,1,12,auroc,0.5282933247374628
4771,chexpert,No Finding,count,rf,1,12,auprc,0.4111964452312159
4772,chexpert,No Finding,count,rf,1,12,brier,0.2917532880780654
4773,chexpert,No Finding,count,rf,2,12,auroc,0.534743931915194
4774,chexpert,No Finding,count,rf,2,12,auprc,0.4375376182586057
4775,chexpert,No Finding,count,rf,2,12,brier,0.2466461633066688
4776,chexpert,No Finding,count,rf,3,12,auroc,0.4971113750839898
4777,chexpert,No Finding,count,rf,3,12,auprc,0.3917536578844723
4778,chexpert,No Finding,count,rf,3,12,brier,0.3000204179041155
4779,chexpert,No Finding,count,rf,4,12,auroc,0.5182028033693208
4780,chexpert,No Finding,count,rf,4,12,auprc,0.4062654460506934
4781,chexpert,No Finding,count,rf,4,12,brier,0.27381098854476027
4782,chexpert,No Finding,count,rf,0,16,auroc,0.5285685284965422
4783,chexpert,No Finding,count,rf,0,16,auprc,0.41442396425485784
4784,chexpert,No Finding,count,rf,0,16,brier,0.29871812829557676
4785,chexpert,No Finding,count,rf,1,16,auroc,0.5133308427204382
4786,chexpert,No Finding,count,rf,1,16,auprc,0.39691794948897685
4787,chexpert,No Finding,count,rf,1,16,brier,0.28519728468392025
4788,chexpert,No Finding,count,rf,2,16,auroc,0.49412455074708705
4789,chexpert,No Finding,count,rf,2,16,auprc,0.3905371904480436
4790,chexpert,No Finding,count,rf,2,16,brier,0.29305154857870175
4791,chexpert,No Finding,count,rf,3,16,auroc,0.492806573896763
4792,chexpert,No Finding,count,rf,3,16,auprc,0.3860015995596542
4793,chexpert,No Finding,count,rf,3,16,brier,0.3384589212851658
4794,chexpert,No Finding,count,rf,4,16,auroc,0.4979884690946225
4795,chexpert,No Finding,count,rf,4,16,auprc,0.396888944250523
4796,chexpert,No Finding,count,rf,4,16,brier,0.27591535850657617
4797,chexpert,No Finding,count,rf,0,24,auroc,0.5503234517157789
4798,chexpert,No Finding,count,rf,0,24,auprc,0.43793916662435084
4799,chexpert,No Finding,count,rf,0,24,brier,0.2493083062948127
4800,chexpert,No Finding,count,rf,1,24,auroc,0.514075808726026
4801,chexpert,No Finding,count,rf,1,24,auprc,0.40233552882288304
4802,chexpert,No Finding,count,rf,1,24,brier,0.27858502333474755
4803,chexpert,No Finding,count,rf,2,24,auroc,0.5176658681888191
4804,chexpert,No Finding,count,rf,2,24,auprc,0.4013711999127935
4805,chexpert,No Finding,count,rf,2,24,brier,0.28321303563852357
4806,chexpert,No Finding,count,rf,3,24,auroc,0.5098505910675523
4807,chexpert,No Finding,count,rf,3,24,auprc,0.40053837671742615
4808,chexpert,No Finding,count,rf,3,24,brier,0.2720089096308867
4809,chexpert,No Finding,count,rf,4,24,auroc,0.5182009158263915
4810,chexpert,No Finding,count,rf,4,24,auprc,0.40876867097471964
4811,chexpert,No Finding,count,rf,4,24,brier,0.2631401145523971
4812,chexpert,No Finding,count,rf,0,32,auroc,0.5376358600313303
4813,chexpert,No Finding,count,rf,0,32,auprc,0.42506722568591676
4814,chexpert,No Finding,count,rf,0,32,brier,0.2620285320322444
4815,chexpert,No Finding,count,rf,1,32,auroc,0.5060268773844091
4816,chexpert,No Finding,count,rf,1,32,auprc,0.39844734143490695
4817,chexpert,No Finding,count,rf,1,32,brier,0.2668938642710537
4818,chexpert,No Finding,count,rf,2,32,auroc,0.5355279936537032
4819,chexpert,No Finding,count,rf,2,32,auprc,0.416100117164925
4820,chexpert,No Finding,count,rf,2,32,brier,0.2726392129826051
4821,chexpert,No Finding,count,rf,3,32,auroc,0.5105721043522445
4822,chexpert,No Finding,count,rf,3,32,auprc,0.4131490912413645
4823,chexpert,No Finding,count,rf,3,32,brier,0.26519754939218027
4824,chexpert,No Finding,count,rf,4,32,auroc,0.5564251465830448
4825,chexpert,No Finding,count,rf,4,32,auprc,0.4384652502396938
4826,chexpert,No Finding,count,rf,4,32,brier,0.24426090208196843
4827,chexpert,No Finding,count,rf,0,48,auroc,0.5316485266712884
4828,chexpert,No Finding,count,rf,0,48,auprc,0.41347145235955834
4829,chexpert,No Finding,count,rf,0,48,brier,0.2679985150615189
4830,chexpert,No Finding,count,rf,1,48,auroc,0.5212634778233289
4831,chexpert,No Finding,count,rf,1,48,auprc,0.4068638593441928
4832,chexpert,No Finding,count,rf,1,48,brier,0.27797903665168355
4833,chexpert,No Finding,count,rf,2,48,auroc,0.49949144874629636
4834,chexpert,No Finding,count,rf,2,48,auprc,0.4066530888121754
4835,chexpert,No Finding,count,rf,2,48,brier,0.2544118683326768
4836,chexpert,No Finding,count,rf,3,48,auroc,0.5317702731902226
4837,chexpert,No Finding,count,rf,3,48,auprc,0.42363889790138876
4838,chexpert,No Finding,count,rf,3,48,brier,0.26019978786593123
4839,chexpert,No Finding,count,rf,4,48,auroc,0.5625262751874318
