,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
142,142.0,142.0,142.0,new_hypertension,new_hypertension,count,gbm,1,64,auprc,0.2237310283753597
143,143.0,143.0,143.0,new_hypertension,new_hypertension,count,gbm,1,64,brier,0.3138551859039895
144,144.0,144.0,144.0,new_hypertension,new_hypertension,count,gbm,2,64,auroc,0.6570324079637864
145,145.0,145.0,145.0,new_hypertension,new_hypertension,count,gbm,2,64,auprc,0.2349974771213377
146,146.0,146.0,146.0,new_hypertension,new_hypertension,count,gbm,2,64,brier,0.2857037861069919
147,147.0,147.0,147.0,new_hypertension,new_hypertension,count,gbm,3,64,auroc,0.6104835156030927
148,148.0,148.0,148.0,new_hypertension,new_hypertension,count,gbm,3,64,auprc,0.1835090521002837
149,149.0,149.0,149.0,new_hypertension,new_hypertension,count,gbm,3,64,brier,0.3205716840110251
150,150.0,150.0,150.0,new_hypertension,new_hypertension,count,gbm,4,64,auroc,0.6803812499642329
151,151.0,151.0,151.0,new_hypertension,new_hypertension,count,gbm,4,64,auprc,0.2156093558097133
152,152.0,152.0,152.0,new_hypertension,new_hypertension,count,gbm,4,64,brier,0.2783066045838165
153,153.0,153.0,153.0,new_hypertension,new_hypertension,count,gbm,0,128,auroc,0.6575102580390407
154,154.0,154.0,154.0,new_hypertension,new_hypertension,count,gbm,0,128,auprc,0.2036305566021202
155,155.0,155.0,155.0,new_hypertension,new_hypertension,count,gbm,0,128,brier,0.2902884650857624
156,156.0,156.0,156.0,new_hypertension,new_hypertension,count,gbm,1,128,auroc,0.6535071906421503
157,157.0,157.0,157.0,new_hypertension,new_hypertension,count,gbm,1,128,auprc,0.2006379749478165
158,158.0,158.0,158.0,new_hypertension,new_hypertension,count,gbm,1,128,brier,0.3180307970770942
159,159.0,159.0,159.0,new_hypertension,new_hypertension,count,gbm,2,128,auroc,0.6432176764468558
160,160.0,160.0,160.0,new_hypertension,new_hypertension,count,gbm,2,128,auprc,0.2351920385974781
161,161.0,161.0,161.0,new_hypertension,new_hypertension,count,gbm,2,128,brier,0.297374718243261
162,162.0,162.0,162.0,new_hypertension,new_hypertension,count,gbm,3,128,auroc,0.6443593661476127
163,163.0,163.0,163.0,new_hypertension,new_hypertension,count,gbm,3,128,auprc,0.1881567830994895
164,164.0,164.0,164.0,new_hypertension,new_hypertension,count,gbm,3,128,brier,0.2137745248027101
165,165.0,165.0,165.0,new_hypertension,new_hypertension,count,gbm,4,128,auroc,0.6216571955064925
166,166.0,166.0,166.0,new_hypertension,new_hypertension,count,gbm,4,128,auprc,0.2038415660872573
167,167.0,167.0,167.0,new_hypertension,new_hypertension,count,gbm,4,128,brier,0.2952779504268856
168,168.0,168.0,168.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,-1,auroc,0.6889625216749361
169,169.0,169.0,169.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,-1,auprc,0.2116338657661526
170,170.0,170.0,170.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,-1,brier,0.1207529313336821
171,171.0,171.0,171.0,new_hypertension,new_hypertension,count,lr_lbfgs,0,1,auroc,0.5783130461654677
