,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,labeling_function,sub_task,model,head,replicate,k,score,value
191,191.0,191.0,191.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,2,brier,0.250050678626527
192,192.0,192.0,192.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,2,auroc,0.5018891196167266
193,193.0,193.0,193.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,2,auprc,0.6925002830607538
194,194.0,194.0,194.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,2,brier,0.2499810258191381
195,195.0,195.0,195.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,2,auroc,0.6493766571835669
196,196.0,196.0,196.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,2,auprc,0.7778581972154752
197,197.0,197.0,197.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,2,brier,0.2637290410220489
198,198.0,198.0,198.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,2,auroc,0.6062667436376017
199,199.0,199.0,199.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,2,auprc,0.7452437190415026
200,200.0,200.0,200.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,2,brier,0.2499032831443964
201,201.0,201.0,201.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,4,auroc,0.5980710491625936
202,202.0,202.0,202.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,4,auprc,0.7507704867195546
203,203.0,203.0,203.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,4,brier,0.2499763672250101
204,204.0,204.0,204.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,4,auroc,0.5828875836145737
205,205.0,205.0,205.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,4,auprc,0.7450281893885512
206,206.0,206.0,206.0,lab_anemia,lab_anemia,count,lr_lbfgs,1,4,brier,0.2425399403612252
207,207.0,207.0,207.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,4,auroc,0.5454413782566785
208,208.0,208.0,208.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,4,auprc,0.7140080112851401
209,209.0,209.0,209.0,lab_anemia,lab_anemia,count,lr_lbfgs,2,4,brier,0.2499540231163514
210,210.0,210.0,210.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,4,auroc,0.599431033269453
211,211.0,211.0,211.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,4,auprc,0.7539944878718633
212,212.0,212.0,212.0,lab_anemia,lab_anemia,count,lr_lbfgs,3,4,brier,0.3160256612814895
213,213.0,213.0,213.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,4,auroc,0.6144553204565233
214,214.0,214.0,214.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,4,auprc,0.7492563375853185
215,215.0,215.0,215.0,lab_anemia,lab_anemia,count,lr_lbfgs,4,4,brier,0.2499208735095395
216,216.0,216.0,216.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,8,auroc,0.6047270901347581
217,217.0,217.0,217.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,8,auprc,0.7429572029451245
218,218.0,218.0,218.0,lab_anemia,lab_anemia,count,lr_lbfgs,0,8,brier,0.2499447132460665
